round,avg_client_loss,proxy_fid,total_samples,aggregated_clients,round_duration_sec,classifier_fid,top1_confidence_mean,top1_confident_ratio,predicted_class_entropy,predicted_unique_classes,evaluator_test_accuracy
114,0.047069,68.212139,384,1,111.91,,,,,,
115,0.059224,17.425266,384,1,111.848,,,,,,
116,0.042121,45.684448,384,1,111.927,,,,,,
117,0.046609,31.351504,384,1,111.85,,,,,,
118,0.05278,24.94619,384,1,111.874,,,,,,
119,0.056667,48.981126,384,1,111.946,,,,,,
120,0.043743,19.140563,384,1,111.888,156.96416420648364,0.47173503041267395,0.0,1.391119122505188,6,0.4375
121,0.050634,29.568109,384,1,111.906,,,,,,
122,0.046399,52.834297,384,1,112.036,,,,,,
123,0.048063,27.515011,384,1,111.859,,,,,,
124,0.04479,23.862548,384,1,111.967,,,,,,
125,0.047405,17.7755,384,1,111.889,,,,,,
126,0.043087,19.433309,384,1,111.896,,,,,,
127,0.048099,15.032362,384,1,111.91,,,,,,
128,0.049898,51.875444,384,1,111.903,,,,,,
129,0.045142,18.806071,384,1,111.976,,,,,,
130,0.05844,112.299026,384,1,111.884,,,,,,
131,0.043214,33.029377,384,1,111.939,,,,,,
132,0.043907,96.349354,384,1,111.934,,,,,,
133,0.042487,41.356879,384,1,111.945,,,,,,
134,0.051967,30.624539,384,1,111.895,,,,,,
135,0.047229,23.402584,384,1,111.903,,,,,,
136,0.046456,55.224229,384,1,111.864,,,,,,
137,0.050599,18.47107,384,1,112.035,,,,,,
138,0.049611,16.726359,384,1,111.888,,,,,,
139,0.046335,24.26787,384,1,111.868,,,,,,
140,0.05463,22.794949,384,1,111.993,122.6404423025858,0.4349537193775177,0.0,1.3112971782684326,8,0.4375
141,0.052285,20.493859,384,1,111.918,,,,,,
142,0.049395,25.488966,384,1,111.888,,,,,,
143,0.046142,22.862345,384,1,111.894,,,,,,
144,0.058313,16.179966,384,1,111.946,,,,,,
145,0.045551,21.143734,384,1,111.899,,,,,,
146,0.050634,24.456328,384,1,111.939,,,,,,
147,0.045915,16.064174,384,1,112.043,,,,,,
148,0.040799,30.049929,384,1,111.92,,,,,,
149,0.051293,36.138221,384,1,111.931,,,,,,
150,0.041374,20.259554,384,1,111.889,,,,,,
151,0.046889,51.525401,384,1,111.978,,,,,,
152,0.054683,15.224618,384,1,111.91,,,,,,
153,0.047301,27.241556,384,1,111.9,,,,,,
154,0.044122,12.391959,384,1,111.836,,,,,,
155,0.044627,25.428458,384,1,111.826,,,,,,
156,0.041959,55.718065,384,1,111.893,,,,,,
157,0.046941,19.931911,384,1,111.894,,,,,,
158,0.056526,23.822127,384,1,111.933,,,,,,
159,0.039452,13.90977,384,1,111.947,,,,,,
160,0.04557,32.699078,384,1,111.945,256.9806051931763,0.5575288534164429,0.0625,1.3182117938995361,6,0.4375
161,0.044442,20.212148,384,1,111.934,,,,,,
162,0.042262,28.130696,384,1,111.996,,,,,,
163,0.049626,129.284366,384,1,111.907,,,,,,
164,0.051491,18.883641,384,1,111.936,,,,,,
165,0.043144,39.046534,384,1,112.053,,,,,,
166,0.038137,29.359897,384,1,111.963,,,,,,
167,0.049706,48.743349,384,1,111.933,,,,,,
168,0.052516,23.583887,384,1,111.91,,,,,,
169,0.042797,13.186062,384,1,111.998,,,,,,
170,0.050186,40.178297,384,1,111.921,,,,,,
171,0.043832,32.316633,384,1,111.933,,,,,,
172,0.051714,33.124411,384,1,111.956,,,,,,
173,0.047166,29.040506,384,1,111.919,,,,,,
174,0.041154,22.462917,384,1,111.915,,,,,,
175,0.043218,13.293117,384,1,111.981,,,,,,
176,0.039714,55.030798,384,1,112.022,,,,,,
177,0.042946,36.390504,384,1,111.604,,,,,,
178,0.049905,25.558584,384,1,111.995,,,,,,
179,0.050681,27.029991,384,1,111.894,,,,,,
180,0.042278,16.916627,384,1,111.855,64.82075360120174,0.444927841424942,0.0,1.6196236610412598,8,0.4375
181,0.050934,20.683111,384,1,111.895,,,,,,
182,0.047936,63.191271,384,1,111.962,,,,,,
183,0.044894,31.739791,384,1,111.955,,,,,,
184,0.045471,23.223297,384,1,111.897,,,,,,
185,0.048402,28.51148,384,1,111.734,,,,,,
186,0.044777,51.776579,384,1,111.736,,,,,,
187,0.046352,32.259945,384,1,111.767,,,,,,
188,0.046283,41.656046,384,1,111.818,,,,,,
189,0.043963,55.313341,384,1,111.803,,,,,,
190,0.040148,28.54732,384,1,111.895,,,,,,
191,0.044557,16.078186,384,1,112.018,,,,,,
192,0.049431,147.242149,384,1,111.911,,,,,,
193,0.043291,33.187181,384,1,111.959,,,,,,
194,0.040394,20.78839,384,1,112.0,,,,,,
195,0.042253,27.676903,384,1,111.906,,,,,,
196,0.047138,19.629749,384,1,111.908,,,,,,
197,0.046848,71.807395,384,1,111.924,,,,,,
198,0.040911,30.353473,384,1,111.903,,,,,,
199,0.047496,33.767899,384,1,111.939,,,,,,
200,0.046083,36.671874,384,1,111.931,486.6197851144136,0.6011401414871216,0.015625,0.9101434350013733,5,0.4375
201,0.039978,20.269323,384,1,111.879,,,,,,
202,0.037373,41.804134,384,1,111.819,,,,,,
203,0.04472,91.521383,384,1,111.842,,,,,,
204,0.042407,15.40632,384,1,111.902,,,,,,
205,0.047615,12.931795,384,1,111.964,,,,,,
206,0.044214,17.044378,384,1,111.944,,,,,,
207,0.048122,56.063994,384,1,111.888,,,,,,
208,0.043154,30.281661,384,1,111.926,,,,,,
209,0.041986,25.608881,384,1,111.925,,,,,,
210,0.048993,131.860883,384,1,111.939,,,,,,
211,0.03959,20.641214,384,1,111.89,,,,,,
212,0.042895,42.291542,384,1,112.019,,,,,,
213,0.04587,17.202551,384,1,111.956,,,,,,
214,0.044705,48.377109,384,1,111.915,,,,,,
215,0.043758,13.308121,384,1,111.893,,,,,,
216,0.045775,42.575547,384,1,111.909,,,,,,
217,0.040894,19.858721,384,1,111.885,,,,,,
218,0.04574,87.121138,384,1,111.902,,,,,,
219,0.043969,24.07298,384,1,111.989,,,,,,
