round,avg_client_loss,proxy_fid,total_samples,aggregated_clients,round_duration_sec,classifier_fid,top1_confidence_mean,top1_confident_ratio,predicted_class_entropy,predicted_unique_classes,evaluator_test_accuracy
93,0.049369,14.900892,320,1,108.413,,,,,,
94,0.054013,15.755757,320,1,108.419,,,,,,
95,0.052986,17.134501,320,1,108.426,,,,,,
96,0.061937,21.854056,320,1,108.407,,,,,,
97,0.063245,26.409808,320,1,108.446,,,,,,
98,0.05382,30.416789,320,1,108.421,,,,,,
99,0.054165,19.989208,320,1,108.432,,,,,,
100,0.056464,15.036127,320,1,108.474,260.01181143210556,0.2848973870277405,0.0,1.407753825187683,6,0.4375
101,0.047714,18.031019,320,1,108.442,,,,,,
102,0.054791,13.721016,320,1,108.441,,,,,,
103,0.056723,19.198231,320,1,108.421,,,,,,
104,0.062816,17.173842,320,1,108.432,,,,,,
105,0.044291,25.865972,320,1,108.444,,,,,,
106,0.060462,15.864306,320,1,108.426,,,,,,
107,0.061449,18.79643,320,1,108.431,,,,,,
108,0.064334,15.195506,320,1,108.434,,,,,,
109,0.062798,15.057008,320,1,108.444,,,,,,
110,0.055826,16.531576,320,1,108.485,142.42599343491423,0.28400880098342896,0.0,1.9064912796020508,9,0.4375
111,0.048167,19.809261,320,1,108.44,,,,,,
112,0.062164,18.711969,320,1,108.451,,,,,,
113,0.063204,15.802209,320,1,108.45,,,,,,
114,0.056328,16.767446,320,1,108.442,,,,,,
115,0.054378,17.101093,320,1,108.45,,,,,,
116,0.057939,13.186786,320,1,108.435,,,,,,
117,0.056963,22.486776,320,1,108.422,,,,,,
118,0.053484,13.924723,320,1,108.424,,,,,,
119,0.058313,15.195055,320,1,108.265,,,,,,
120,0.059006,18.384577,320,1,108.474,251.43829485214076,0.28556275367736816,0.0,1.401188611984253,7,0.4375
121,0.063785,19.595297,320,1,108.439,,,,,,
122,0.05851,20.375451,320,1,108.389,,,,,,
123,0.055444,18.121158,320,1,108.438,,,,,,
124,0.054355,17.784888,320,1,108.429,,,,,,
125,0.052589,23.01575,320,1,108.425,,,,,,
126,0.054811,19.627961,320,1,108.428,,,,,,
127,0.054796,17.430675,320,1,108.428,,,,,,
128,0.051758,17.892979,320,1,108.41,,,,,,
129,0.056169,13.164529,320,1,108.427,,,,,,
130,0.062942,15.100638,320,1,108.464,116.66568738462948,0.3503818213939667,0.0,1.5537505149841309,8,0.4375
131,0.050094,16.775785,320,1,108.421,,,,,,
132,0.048451,23.289461,320,1,108.407,,,,,,
133,0.055133,31.26902,320,1,108.399,,,,,,
134,0.055136,15.956666,320,1,108.425,,,,,,
135,0.051596,16.125334,320,1,108.436,,,,,,
136,0.053717,17.862751,320,1,108.419,,,,,,
137,0.051277,16.359843,320,1,108.292,,,,,,
138,0.054383,16.244895,320,1,108.41,,,,,,
139,0.057211,14.965632,320,1,108.406,,,,,,
140,0.053812,15.9285,320,1,108.471,118.8592068934841,0.34365373849868774,0.0,1.8291833400726318,9,0.4375
141,0.055725,14.688995,320,1,108.418,,,,,,
142,0.059696,18.586413,320,1,108.433,,,,,,
143,0.058761,18.281341,320,1,108.41,,,,,,
144,0.054259,18.211333,320,1,108.312,,,,,,
145,0.055793,16.33912,320,1,108.435,,,,,,
146,0.053695,22.374075,320,1,108.453,,,,,,
147,0.055195,25.457213,320,1,108.433,,,,,,
148,0.058147,18.683036,320,1,108.422,,,,,,
149,0.05663,16.585925,320,1,108.421,,,,,,
150,0.056644,37.528934,320,1,108.457,236.54310969668825,0.3604580760002136,0.0,0.6719279289245605,7,0.4375
151,0.051273,20.776926,320,1,108.391,,,,,,
152,0.052956,27.738468,320,1,108.437,,,,,,
153,0.053781,26.474352,320,1,108.172,,,,,,
154,0.049984,13.021323,320,1,108.427,,,,,,
155,0.047116,13.496806,320,1,108.417,,,,,,
156,0.062084,14.220883,320,1,108.32,,,,,,
157,0.050018,24.842058,320,1,108.425,,,,,,
158,0.056731,13.234966,320,1,108.405,,,,,,
159,0.057774,15.03566,320,1,108.426,,,,,,
160,0.057338,14.87859,320,1,108.473,107.28228380138057,0.4735323190689087,0.00390625,1.4640512466430664,7,0.4375
161,0.055996,17.504594,320,1,108.4,,,,,,
162,0.047953,26.920378,320,1,108.405,,,,,,
163,0.052204,16.272091,320,1,108.388,,,,,,
164,0.048979,25.117036,320,1,108.42,,,,,,
165,0.04985,19.231845,320,1,108.257,,,,,,
166,0.055141,21.468088,320,1,108.262,,,,,,
167,0.059871,16.797735,320,1,108.384,,,,,,
168,0.058752,20.036835,320,1,108.431,,,,,,
169,0.046409,21.597209,320,1,108.432,,,,,,
170,0.049302,17.824725,320,1,108.447,317.1376909546019,0.3180682957172394,0.0,0.7734196782112122,6,0.4375
171,0.058211,23.905319,320,1,108.423,,,,,,
172,0.056581,19.964684,320,1,108.403,,,,,,
173,0.050318,15.054503,320,1,108.397,,,,,,
174,0.049292,17.867222,320,1,108.262,,,,,,
175,0.053548,18.143297,320,1,108.377,,,,,,
176,0.05052,17.443066,320,1,108.419,,,,,,
177,0.051657,17.616208,320,1,108.423,,,,,,
178,0.050827,16.708622,320,1,108.447,,,,,,
179,0.055111,18.054624,320,1,108.42,,,,,,
180,0.053589,27.368738,320,1,108.463,238.29738436075195,0.34953171014785767,0.0,1.54037606716156,8,0.4375
