round,avg_client_loss,proxy_fid,total_samples,aggregated_clients,round_duration_sec,classifier_fid,top1_confidence_mean,top1_confident_ratio,predicted_class_entropy,predicted_unique_classes,evaluator_test_accuracy
170,0.041147,0.810942,10240,1,110.617,118.10160154438438,0.9601953029632568,0.8802083134651184,2.2746684551239014,10,0.9889
171,0.040138,1.563861,10240,1,106.024,,,,,,
172,0.04047,1.286983,10240,1,127.285,,,,,,
173,0.041202,0.535078,10240,1,125.07,,,,,,
174,0.040967,1.298119,10240,1,126.628,,,,,,
175,0.040476,0.963299,10240,1,120.553,95.79706208927638,0.9668800830841064,0.9010416865348816,2.276505470275879,10,0.9889
176,0.040538,0.565776,10240,1,121.855,,,,,,
177,0.040492,0.706365,10240,1,126.732,,,,,,
178,0.040976,1.815048,10240,1,121.855,,,,,,
179,0.041053,0.790445,10240,1,117.778,,,,,,
180,0.040686,0.982366,10240,1,118.998,166.61401483815285,0.973700225353241,0.9140625,2.2410213947296143,10,0.9889
